,Unnamed: 0,bulk_modulus,shear_modulus,suspect_value,Allred-Rochow_EN_feat_1,Allred-Rochow_EN_feat_2,Allred-Rochow_EN_feat_3,Allred-Rochow_EN_feat_4,Gillman_number_VE_feat_1,Gillman_number_VE_feat_2,Gillman_number_VE_feat_3,Gillman_number_VE_feat_4,Gilman_electron_density,Gordy_EN_feat_1,Gordy_EN_feat_2,Gordy_EN_feat_3,Gordy_EN_feat_4,Laue_class,Martynov_EN_feat_1,Martynov_EN_feat_2,Martynov_EN_feat_3,Martynov_EN_feat_4,Mendeleev_number_feat_1,Mendeleev_number_feat_2,Mendeleev_number_feat_3,Mendeleev_number_feat_4,Mulliken_EN_feat_1,Mulliken_EN_feat_2,Mulliken_EN_feat_3,Mulliken_EN_feat_4,Pauling_EN_feat_1,Pauling_EN_feat_2,Pauling_EN_feat_3,Pauling_EN_feat_4,Zungar_radius_feat_1,Zungar_radius_feat_2,Zungar_radius_feat_3,Zungar_radius_feat_4,anisotropy,atomic_number_feat_1,atomic_number_feat_2,atomic_number_feat_3,atomic_number_feat_4,atomic_radius_feat_1,atomic_radius_feat_2,atomic_radius_feat_3,atomic_radius_feat_4,atomic_weight_feat_1,atomic_weight_feat_2,atomic_weight_feat_3,atomic_weight_feat_4,boiling_point_feat_1,boiling_point_feat_2,boiling_point_feat_3,boiling_point_feat_4,cohesive_energy_feat_1,cohesive_energy_feat_2,cohesive_energy_feat_3,cohesive_energy_feat_4,covalent_radius_feat_1,covalent_radius_feat_2,covalent_radius_feat_3,covalent_radius_feat_4,crystal_class,crystal_radius_feat_1,crystal_radius_feat_2,crystal_radius_feat_3,crystal_radius_feat_4,crystal_system,density,density_feat_1,density_feat_2,density_feat_3,density_feat_4,electron_density,family_number_feat_1,family_number_feat_2,family_number_feat_3,family_number_feat_4,first_ionization_energy_feat_1,first_ionization_energy_feat_2,first_ionization_energy_feat_3,first_ionization_energy_feat_4,group_number_feat_1,group_number_feat_2,group_number_feat_3,group_number_feat_4,heat_of_atomization_feat_1,heat_of_atomization_feat_2,heat_of_atomization_feat_3,heat_of_atomization_feat_4,heat_of_fusion_feat_1,heat_of_fusion_feat_2,heat_of_fusion_feat_3,heat_of_fusion_feat_4,heat_of_vaporization_feat_1,heat_of_vaporization_feat_2,heat_of_vaporization_feat_3,heat_of_vaporization_feat_4,inversion_centre,ionic_radius_feat_1,ionic_radius_feat_2,ionic_radius_feat_3,ionic_radius_feat_4,melting_point_feat_1,melting_point_feat_2,melting_point_feat_3,melting_point_feat_4,metallic_valence_feat_1,metallic_valence_feat_2,metallic_valence_feat_3,metallic_valence_feat_4,number_VE_feat_1,number_VE_feat_2,number_VE_feat_3,number_VE_feat_4,number_d_electrons_feat_1,number_d_electrons_feat_2,number_d_electrons_feat_3,number_d_electrons_feat_4,number_outer_shell_electrons_feat_1,number_outer_shell_electrons_feat_2,number_outer_shell_electrons_feat_3,number_outer_shell_electrons_feat_4,number_p_electrons_feat_1,number_p_electrons_feat_2,number_p_electrons_feat_3,number_p_electrons_feat_4,number_s_electrons_feat_1,number_s_electrons_feat_2,number_s_electrons_feat_3,number_s_electrons_feat_4,outer_shell_electron_density,period_number_feat_1,period_number_feat_2,period_number_feat_3,period_number_feat_4,polar_axis,polarizability_feat_1,polarizability_feat_2,polarizability_feat_3,polarizability_feat_4,reduced_volume,space_group_number,specific_heat_feat_1,specific_heat_feat_2,specific_heat_feat_3,specific_heat_feat_4,thermal_conductivity_feat_1,thermal_conductivity_feat_2,thermal_conductivity_feat_3,thermal_conductivity_feat_4,valence_electron_density,volume_per_atom
678,678,163.17202557804399,61.4159677445148,False,1.61,0.46,1.38,1.84,3.0,2,2,4,0.444490456235746,3.31675,0.3617,3.1359,3.4976,11,1.79,0.14,1.72,1.86,50.5,15,43,58,3.875,0.85,3.45,4.3,1.71,0.34,1.54,1.88,2.3,0.56,2.02,2.58,1.0,24.5,5,22,27,1.375,0.0499999999999998,1.35,1.4,53.4066,11.0532,47.88,58.9332,3351.65,417.0,3143.15,3560.15,4.62,0.46,4.39,4.85,1.24,0.16,1.16,1.32,37,0.645,0.21,0.54,0.75,7,6.57,6.72,4.36,4.54,8.9,0.48153132758872497,4.0,0,4,4,709.5,101,659,760,6.5,5,4,9,447.5,45,425,470,15.82,0.7400000000000021,15.45,16.19,398.75,44.5,376.5,421.0,1,1.375,0.0499999999999998,1.35,1.4,1850.65,165.0,1768.15,1933.15,4.89,1.78,4.0,5.78,6.5,5,4,9,4.5,5,2,7,2.0,0,2,2,0.0,0,0,0,2.0,0,2,2,0.296326970823831,4.0,0,4,4,0,11.05,7.1,7.5,14.6,27.02,221,0.47,0.1,0.42,0.52,60.95,78.1,21.9,100.0,0.9630626551774499,13.4986025365138
679,679,57.1149084874308,30.1337334715486,False,2.8995,1.959,1.2930000000000001,1.92,4.0,4,2,2,0.201356965726518,8.4513,0.944400000000001,2.9745,7.9791,9,2.56,2.74,1.19,1.31,135.0,138,66,68,8.51,5.48,3.75,5.77,3.235,1.39,1.31,2.54,4.375,3.43,2.03,2.66,0.966856780735108,57.5,43,12,79,2.925,3.15,1.35,1.5,134.94077,124.05153999999999,24.305,196.96653999999998,3721.3,736.3,1363.15,3353.15,4.17,0.72,1.51,3.81,2.71,2.74,1.34,1.36,29,2.045,1.07,0.86,1.51,6,5.64,12.26,14.08,1.74,19.3,0.163602534652796,5.0,2,2,4,1552.0,1324,738,890,8.5,5,2,11,405.0,78,148,366,19.706,14.312000000000001,8.954,12.55,358.3,47.800000000000104,127.4,334.4,0,2.925,3.15,1.35,1.5,2051.8,1429.3,922.15,1337.15,5.72,0.56,2.0,5.44,8.5,5,2,11,5.0,10,0,10,3.5,5,1,2,0.0,0,0,0,3.5,5,1,2,0.15101772429488902,7.5,3,3,6,1,18.95,25.7,6.1,10.6,477.02,185,1.594,2.932,0.128,1.02,392.5,151.0,156.0,317.0,0.654410138611185,19.865217900794
680,680,15.825828322777099,9.241346950551161,False,1.8015,2.135,0.7340000000000001,2.8689999999999998,4.0,6,1,7,0.258486137006881,4.8164,4.0564,2.7882,6.8446,11,1.89,2.18,0.8,2.98,48.5,91,3,94,5.36,5.88,2.42,8.3,1.99,2.34,0.82,3.16,2.35,2.68,1.01,3.69,1.0,18.0,2,17,19,1.6,1.2,1.0,2.2,37.2755,3.6456,35.4527,39.0983,635.85,794.6,238.55,1033.15,1.167,0.466,0.934,1.4,1.51,1.04,0.99,2.03,37,1.595,0.15,1.52,1.67,7,2.0,0.431605,0.8567899999999999,0.00321,0.86,0.129243068503441,4.5,7,1,8,835.0,832,419,1251,9.0,16,1,17,105.5,31,90,121,2.782,0.8959999999999999,2.334,3.23,45.035,69.67,10.2,79.87,1,1.6,1.2,1.0,2.2,254.275,164.25,172.15,336.4,0.5,1.0,0.0,1.0,4.0,6,1,7,0.0,0,0,0,4.0,6,1,7,2.5,5,0,5,1.5,1,1,2,0.258486137006881,3.5,1,3,4,0,22.8,41.2,2.2,43.4,61.86,225,0.615,0.27,0.48,0.75,51.20445,102.3911,0.0089,102.4,0.258486137006881,30.949435403520397
681,681,11.963616352510199,7.05367369244864,False,2.0075,0.703,1.656,2.359,5.0,4,3,7,0.26756420286454996,5.0828,1.6982,4.2337,5.9319,3,2.195,1.13,1.63,2.76,85.5,21,75,96,4.93,3.66,3.1,6.76,2.22,0.88,1.78,2.66,1.8175,0.465,1.585,2.05,0.575652227441877,51.0,4,49,53,1.475,0.15,1.4,1.55,120.86123500000001,12.08647,114.818,126.90446999999999,1405.15,1896.0,457.15,2353.15,1.815,1.41,1.11,2.52,1.385,0.11,1.33,1.44,8,1.5,1.12,0.94,2.06,3,5.37,6.12,2.38,4.93,7.31,0.13378210143227498,6.5,3,5,8,783.0,450,558,1008,15.0,4,13,17,175.0,136,107,243,5.5435,4.561,3.263,7.824,126.126,210.748,20.752,231.5,1,1.475,0.15,1.4,1.55,408.2,43.1,386.65,429.75,1.72,3.44,0.0,3.44,5.0,4,3,7,10.0,0,10,10,4.5,5,2,7,3.0,4,1,5,2.0,0,2,2,0.24080778257809501,5.0,0,5,5,0,7.35,4.7,5.0,9.7,149.42,63,0.222,0.016,0.214,0.23,41.0245,81.15100000000001,0.449,81.6,0.26756420286454996,37.37420736010171
682,682,12.563983821018901,6.37875229626913,False,2.1705,1.0290000000000001,1.656,2.685,5.0,4,3,7,0.305550271669354,5.3208,2.1742,4.2337,6.4079,3,2.23,1.2,1.63,2.83,85.0,20,75,95,5.345,4.49,3.1,7.59,2.37,1.18,1.78,2.96,1.625,0.85,1.2,2.05,0.5622162770850411,42.0,14,35,49,1.35,0.4,1.15,1.55,97.361,34.914,79.904,114.818,1342.55,2021.2,331.95,2353.15,1.87,1.3,1.22,2.52,1.29,0.3,1.14,1.44,8,1.38,0.88,0.94,1.82,3,4.94,5.215,4.19,3.12,7.31,0.152775135834677,6.5,3,5,8,849.0,582,558,1140,15.0,4,13,17,177.5,131,112,243,4.2745,2.023,3.263,5.2860000000000005,123.469,216.062,15.437999999999999,231.5,1,1.35,0.4,1.15,1.55,347.85,163.8,265.95,429.75,1.72,3.44,0.0,3.44,5.0,4,3,7,5.0,10,0,10,4.5,5,2,7,3.0,4,1,5,2.0,0,2,2,0.274995244502419,4.5,1,4,5,0,6.4,6.6,3.1,9.7,130.88,63,0.3515,0.243,0.23,0.473,40.861,81.47800000000001,0.122,81.6,0.305550271669354,32.7278386805734
683,683,52.90146264675779,19.8008933720001,False,5.915,9.45,1.19,1.52,4.0,6,1,1,0.0941705660575512,15.25185,24.3581,3.0728,3.9187,3,5.65,8.3,1.4,1.5,250.5,479,11,70,16.825,26.97,3.34,4.33,6.595,10.47,1.36,1.69,9.1275,12.755,2.215,2.75,0.8156760176065841,178.5,315,21,48,6.225,9.25,1.55,1.6,415.916455,741.92109,44.955909999999996,112.411,5186.1,4161.9,1038.15,3105.15,6.01,4.22,1.16,3.9,5.9,8.92,1.44,1.48,8,3.665,5.55,0.89,0.92,3,8.13,31.77,57.56,2.99,8.65,0.0882849056789542,15.5,25,3,4,3354.5,5443,633,868,43.5,81,3,12,581.0,406,112,378,28.721999999999998,29.244,6.192,14.1,505.595,382.79,99.57,314.2,1,6.225,9.25,1.55,1.6,2986.25,2344.2,594.05,1814.15,17.04,28.08,3.0,4.44,43.5,81,3,12,35.5,69,1,10,8.0,12,2,2,0.0,0,0,0,8.0,12,2,2,0.188341132115102,19.5,31,4,5,0,34.1,32.6,7.2,17.8,339.62,63,1.105,1.01,0.23,0.6,346.7,661.8,15.8,96.8,0.706279245431634,21.2380585965441
684,684,113.460942358747,87.4333693067611,False,2.273,1.906,1.32,1.6130000000000002,4.0,4,2,3,0.28370624002778,5.24975,3.5953,3.4521,3.5237,9,2.49,1.58,1.64,1.7,95.0,102,44,73,5.05,2.82,3.23,3.64,2.275,1.89,1.33,1.61,3.0875,0.525,1.675,2.825,0.73537876960193,33.0,14,13,40,2.025,0.95,1.25,1.55,72.593539,37.260921999999994,26.981539,91.22399999999999,5065.225,830.1500000000011,2740.15,4650.15,6.515,0.53,3.39,6.25,1.905,0.91,1.18,1.45,32,0.96,0.2,0.53,0.86,6,4.56,5.955,1.11,2.7,6.51,0.132396245346297,7.0,6,4,5,898.0,516,578,640,15.0,22,4,13,630.5,43,326,609,19.24,4.68,10.79,16.9,322.5,528.6,58.2,293.4,1,2.025,0.95,1.25,1.55,1995.725,258.85,933.15,2125.15,5.0,2.0,3.0,4.0,5.0,2,3,4,1.0,2,0,2,4.0,4,2,3,1.0,2,0,1,3.0,2,2,2,0.28370624002778,5.5,1,3,5,0,17.25,1.3,8.3,17.9,211.54,194,1.035,1.53,0.27,0.9,248.35,451.3,22.7,237.0,0.39718873603889204,17.6238633295849
685,685,63.700976428469495,20.1864144712649,False,3.235,4.09,1.19,1.76,2.0,2,1,1,0.0956479136578895,13.90675,21.6679,3.0728,8.2469,9,2.985,2.97,1.49,1.5,112.0,202,11,71,9.035,11.39,3.34,4.91,3.68,4.64,1.36,2.0,4.99,4.48,2.41,2.75,0.8319810521067071,130.5,219,21,80,3.05,2.9,1.5,1.6,323.362955,556.8140900000001,44.955909999999996,200.59,2497.8,1214.7,630.15,3105.15,2.955,1.89,0.67,3.9,2.955,3.03,1.44,1.49,32,1.69,1.6,0.83,0.89,6,12.84,21.745,37.51,2.99,13.5,0.179339838108543,7.5,9,3,4,1827.0,2388,633,1007,19.5,33,3,12,280.5,195,61,378,10.4925,7.215,2.295,14.1,245.9435,136.513,59.229,314.2,1,3.05,2.9,1.5,1.6,1258.45,1111.4,234.25,1814.15,8.16,10.32,3.0,4.44,19.5,33,3,12,15.5,29,1,10,4.0,4,2,2,0.0,0,0,0,4.0,4,2,2,0.191295827315779,11.0,14,4,6,0,17.0,1.6,5.4,17.8,167.29,194,0.5085,0.183,0.139,0.6,20.41,9.22,8.34,15.8,0.7173593524341708,20.910022221222103
686,686,42.9959925295235,21.8582853253324,False,5.8725,1.185,1.2930000000000001,1.76,6.5,7,1,2,0.137875030243538,19.8066,9.8682,2.9745,8.2469,9,5.51,2.08,1.31,1.49,276.5,127,68,71,16.74,4.02,3.75,4.91,6.275,0.5500000000000009,1.31,2.0,8.69,2.92,2.03,2.41,0.8119583632447951,150.0,180,12,80,6.0,3.0,1.5,1.5,361.6475,480.245,24.305,200.59,4353.1,4925.3,630.15,1363.15,4.78,5.54,0.67,1.51,5.635,2.33,1.36,1.49,32,3.395,1.81,0.83,0.86,6,6.9,24.6,31.8,1.74,13.5,0.0804271009753973,11.0,2,2,4,3355.5,669,738,1007,23.0,26,2,12,461.5,557,61,148,25.8275,37.885,2.295,8.954,407.3435,459.31300000000005,59.229,127.4,1,6.0,3.0,1.5,1.5,2656.75,3908.0,234.25,922.15,11.66,3.32,2.0,4.44,23.0,26,2,12,15.0,30,0,10,8.0,4,2,2,0.0,0,0,0,8.0,4,2,2,0.18383337365805105,16.5,3,3,6,0,34.6,36.8,5.4,10.6,348.3,193,2.7585,4.683,0.139,1.02,402.51,754.98,8.34,156.0,0.643416807803179,21.758834755654398
687,687,22.590490142052698,14.274682916237301,False,1.869,2.0,0.8690000000000001,2.8689999999999998,4.0,6,1,7,0.36270610611447796,4.6912,4.3068,2.5378,6.8446,11,1.935,2.09,0.89,2.98,48.0,92,2,94,5.575,5.45,2.85,8.3,2.045,2.23,0.93,3.16,1.83,1.64,1.01,2.65,1.0,14.0,6,11,17,1.4,0.8,1.0,1.8,29.221234000000003,12.462932,22.989767999999998,35.4527,697.35,917.6,238.55,1156.15,1.2565,0.287,1.113,1.4,1.265,0.55,0.99,1.54,37,1.415,0.51,1.16,1.67,7,2.2,0.487105,0.9677899999999999,0.00321,0.971,0.18135305305723898,4.5,7,1,8,873.5,755,496,1251,9.0,16,1,17,115.0,12,109,121,2.9139999999999997,0.632,2.5980000000000003,3.23,53.58,86.76,10.2,96.96,1,1.4,0.8,1.0,1.8,271.55,198.8,172.15,370.95,0.5,1.0,0.0,1.0,4.0,6,1,7,0.0,0,0,0,4.0,6,1,7,2.5,5,0,5,1.5,1,1,2,0.36270610611447796,3.0,0,3,3,0,12.9,21.4,2.2,23.6,44.21,225,0.855,0.75,0.48,1.23,70.50445,140.9911,0.0089,141.0,0.36270610611447796,22.0564249267836
688,688,32.2909379739712,20.2164421675609,False,2.717,1.786,1.824,3.61,5.0,2,4,6,0.551642869762615,6.48145,3.7777,4.5926,8.3703,5,2.6,1.44,1.88,3.32,83.5,7,80,87,5.92,3.24,4.3,7.54,2.7,1.48,1.96,3.44,1.1725,1.415,0.465,1.88,0.857927353789667,29.0,42,8,50,1.025,0.85,0.6,1.45,67.3547,102.7106,15.9994,118.71,1316.65,2453.0,90.15,2543.15,2.88,0.52,2.62,3.14,1.07,0.68,0.73,1.41,16,0.95,0.52,0.69,1.21,4,6.17,3.6557150000000003,7.30857,0.00143,7.31,0.275821434881307,6.0,2,5,7,1011.5,605,709,1314,15.0,2,14,16,275.5,53,249,302,3.6257949999999997,6.8064100000000005,0.22259,7.029,149.60495,292.3901,3.4099,295.8,1,1.025,0.85,0.6,1.45,279.95,450.4,54.75,505.15,2.0,4.0,0.0,4.0,5.0,2,4,6,5.0,10,0,10,4.0,4,2,6,3.0,2,2,4,2.0,0,2,2,0.441314295810092,3.5,3,2,5,0,4.2465,6.907,0.7929999999999999,7.7,72.52,129,0.5735,0.693,0.22699999999999998,0.92,33.31337,66.57326,0.026739999999999996,66.6,0.551642869762615,18.1276701796277
689,689,16.310557133638998,8.93982663143953,False,5.8675,3.799,1.984,2.589,14.0,8,5,6,0.44945457703153796,13.764000000000001,7.5468,4.9953,5.8458,3,6.115,3.67,2.14,2.65,217.0,94,85,88,14.18,8.96,4.85,6.22,5.92,3.64,2.05,2.58,3.415,0.23,1.1,1.765,0.558071008593397,75.0,54,16,51,2.95,0.1,1.0,1.45,169.859,147.322,32.066,121.76,3299.925,2292.75,717.85,2223.15,7.025,3.05,2.75,2.85,2.93,0.26,1.02,1.4,8,1.545,0.51,0.43,0.9,3,4.61,9.795,7.17,2.07,6.69,0.0898909154063076,16.5,9,6,7,2334.0,1332,834,1000,39.0,18,15,16,680.5,313,262,279,22.44625,34.5875,1.7175,19.87,91.84,124.88,9.8,77.14,1,2.95,0.1,1.0,1.45,1483.075,650.45,385.95,904.15,6.0,0.0,2.0,3.0,14.0,8,5,6,10.0,20,0,10,11.0,14,2,6,9.0,6,3,4,5.0,2,2,2,0.326876056022937,9.5,1,3,5,0,10.95,4.5,2.9,6.6,489.58,62,1.275,1.71,0.21,0.71,24.7035,47.793,0.26899999999999996,24.3,0.44945457703153796,24.4741083129033
690,690,238.86083026085498,161.045430506511,False,10.59,4.26,1.41,2.544,19.0,2,3,4,0.5834723221603321,24.5684,7.1092,3.5023,5.6246,2,12.015,0.32999999999999796,2.03,2.37,333.5,103,47,77,27.675,7.35,4.0,6.27,11.175,3.15,1.6,2.55,9.88,13.36,0.64,2.76,0.718122401847575,138.0,216,6,41,6.1,5.2,0.7,1.45,308.74664,497.38327999999996,12.011,92.90638,27795.825,4590.15,5015.15,5100.15,41.135,8.57,7.37,7.57,5.945,4.19,0.77,1.34,5,3.065,3.23,0.29,0.78,2,7.77,34.4925,33.855,3.513,8.57,0.0681980636291297,29.5,11,4,7,4671.0,1518,652,1086,50.0,40,5,14,3970.5,771,717,726,379.2,441.6,26.4,120.0,2935.5,2313.0,355.8,682.0,1,6.1,5.2,0.7,1.45,17323.825,1753.85,2741.15,3640.15,25.0,10.0,4.0,5.0,25.0,10,4,5,12.0,24,0,4,13.0,14,1,4,5.0,10,0,2,8.0,4,1,2,0.41676594440023707,20.0,20,2,5,0,51.6,85.2,1.8,15.7,131.96,12,2.08,1.04,0.26,0.52,211.1,222.2,20.0,53.7,0.7501786999204271,11.997141482362302
691,691,23.2816775255879,17.0712211706781,False,4.689,5.062,2.158,3.61,9.0,6,6,6,0.7810547447725171,11.0912,11.2988,5.4418,8.3703,3,4.51,4.26,2.38,3.32,132.0,84,87,90,10.285,9.59,5.49,7.54,4.49,4.78,2.1,3.44,1.3,0.74,0.465,1.67,0.630897842160857,34.0,36,8,52,1.3,0.2,0.6,1.4,79.7994,95.6012,15.9994,127.6,721.625,1082.65,90.15,1262.95,3.715,3.05,2.19,2.62,1.41,0.0999999999999999,0.73,1.36,8,1.765,1.31,1.11,1.21,3,5.75,3.12143,6.23714,0.00143,6.24,0.260351581590839,10.0,8,6,7,1748.5,1759,869,1314,24.0,16,16,16,347.5,301,197,249,8.96759,17.04482,0.22259,17.49,29.6849,45.7302,3.4099,52.55,1,1.3,0.2,0.6,1.4,416.075,613.15,54.75,722.65,1.0,2.0,0.0,2.0,9.0,6,6,6,5.0,10,0,10,7.0,10,2,6,6.0,4,4,4,3.0,2,2,2,0.520703163181678,4.5,1,2,5,0,3.543,3.9139999999999997,0.7929999999999999,5.5,368.46,61,1.02,1.64,0.2,0.92,1.20174,2.29652,0.026739999999999996,2.35,0.7810547447725171,15.3638398336534
692,692,318.89105880254397,165.037074869259,False,2.298,1.536,1.53,3.0660000000000003,4.0,2,3,5,0.909397637256991,5.04275,3.6813,3.2021,6.8834,11,2.535,0.63,2.22,2.85,64.0,36,46,82,5.45,3.7,3.6,7.3,2.335,1.41,1.63,3.04,1.485,1.89,0.54,2.43,1.0,15.0,16,7,23,1.0,0.7,0.65,1.35,32.47412,36.93476,14.006739999999999,50.9415,1865.25,3575.8,77.35,3653.15,5.115,0.39,4.92,5.31,0.985,0.47,0.75,1.22,37,0.49,0.38,0.3,0.68,7,6.13,3.055625,6.10875,0.00125,6.11,0.5683735232856191,5.5,3,4,7,1026.5,751,651,1402,10.0,10,5,15,493.5,41,473,514,10.6302,20.5396,0.3604,20.9,1.6224,2.3408,0.452,2.7928,1,1.0,0.7,0.65,1.35,1113.2,2099.9,63.25,2163.15,4.0,2.0,3.0,5.0,5.0,0,5,5,1.5,3,0,3,3.5,3,2,5,1.5,3,0,3,2.0,0,2,2,0.7957229325998671,3.0,2,2,4,0,6.75,11.3,1.1,12.4,17.59,225,0.765,0.55,0.49,1.04,15.36299,30.674020000000002,0.02598,30.7,1.13674704657124,8.79703187280136
693,693,47.5767829733614,30.0093367046556,False,2.531,3.324,0.8690000000000001,4.1930000000000005,4.0,6,1,7,0.640232888448511,6.3116,7.5476,2.5378,10.0854,11,2.335,2.89,0.89,3.78,47.5,91,2,93,6.63,7.56,2.85,10.41,2.455,3.05,0.93,3.98,1.5275,2.245,0.405,2.65,1.0,10.0,2,9,11,1.15,1.3,0.5,1.8,20.9940855,3.991365,18.998403,22.989767999999998,620.6,1071.1,85.05,1156.15,0.9765,0.273,0.84,1.113,1.13,0.82,0.72,1.54,37,1.175,0.03,1.16,1.19,7,2.79,0.48635,0.9693,0.0017,0.971,0.320116444224255,4.5,7,1,8,1088.5,1185,496,1681,9.0,16,1,17,94.0,30,79,109,1.4266,2.3428,0.2552,2.5980000000000003,50.1149,93.6902,3.2698,96.96,1,1.15,1.3,0.5,1.8,212.15,317.6,53.35,370.95,0.5,1.0,0.0,1.0,4.0,6,1,7,0.0,0,0,0,4.0,6,1,7,2.5,5,0,5,1.5,1,1,2,0.640232888448511,2.5,1,2,3,0,12.117,22.965999999999998,0.634,23.6,24.96,225,1.025,0.41,0.82,1.23,70.51395,140.9721,0.0279,141.0,0.640232888448511,12.4954530520707
694,694,167.57557180308999,79.3784147417926,False,6.605,8.45,1.19,3.61,10.0,16,1,6,0.5899297237430611,15.62825,18.9653,3.0728,8.3703,10,6.48,6.96,1.5,3.32,141.5,239,11,87,14.65,15.94,3.34,7.54,6.52,7.6,1.36,3.44,3.4475,4.105,0.465,2.75,1.0,33.0,18,8,21,2.5,1.4,0.6,1.6,68.95501,41.91362,15.9994,44.955909999999996,3240.375,5939.85,90.15,3105.15,7.83,0.0600000000000005,2.62,3.9,2.535,0.69,0.73,1.44,34,2.705,1.85,0.89,1.21,7,3.86,2.9921450000000003,5.975709999999999,0.00143,2.99,0.15169621467678698,13.5,15,3,7,2604.0,2676,633,1314,27.0,42,3,16,751.5,9,249,378,14.433885,27.53223,0.22259,14.1,319.31485,618.1703,3.4099,314.2,1,2.5,1.4,0.6,1.6,1896.275,3464.05,54.75,1814.15,3.0,6.0,0.0,3.0,12.0,12,3,6,1.0,2,0,1,11.0,14,2,6,6.0,12,0,4,5.0,2,2,2,0.6742053985634979,7.0,2,2,4,0,18.9895,33.221,0.7929999999999999,17.8,474.93,206,1.98,1.56,0.6,0.92,15.840110000000001,31.519779999999997,0.026739999999999996,15.8,0.7584810733839351,11.865820144788598
695,695,42.8641283058151,12.7545661505959,False,2.2675,0.835,1.85,2.685,4.5,5,2,7,0.38990823283374,5.0358,2.7442,3.6637,6.4079,11,1.955,1.75,1.08,2.83,79.5,31,64,95,6.035,3.11,4.48,7.59,2.43,1.06,1.9,2.96,1.62,0.84,1.2,2.04,1.0,32.0,6,29,35,1.25,0.2,1.15,1.35,71.725,16.358,63.54600000000001,79.904,1586.05,2508.2,331.95,2840.15,2.355,2.27,1.22,3.49,1.155,0.03,1.14,1.17,36,1.265,1.11,0.71,1.82,7,5.16,6.04,5.84,3.12,8.96,0.38990823283374,6.0,4,4,8,942.5,395,745,1140,14.0,6,11,17,225.0,226,112,338,9.168,7.763999999999999,5.2860000000000005,13.05,157.869,284.862,15.437999999999999,300.3,0,1.25,0.2,1.15,1.35,811.05,1090.2,265.95,1356.15,2.72,5.44,0.0,5.44,9.0,4,7,11,5.0,10,0,10,4.0,6,1,7,2.5,5,0,5,1.5,1,1,2,0.346585095852213,4.0,0,4,4,1,4.9,3.6,3.1,6.7,46.19,216,0.4265,0.09300000000000001,0.38,0.473,200.56099999999998,400.87800000000004,0.122,401.0,0.77981646566748,23.082354364745303
696,696,237.932910277879,226.30160551600798,False,2.7110000000000003,2.782,1.32,2.051,4.0,4,2,3,0.4882875777608421,6.32115,5.7381,3.4521,4.5951,9,2.75,2.1,1.7,1.9,94.0,100,44,72,6.11,4.94,3.64,4.29,2.705,2.75,1.33,2.04,2.2075,1.235,0.795,2.825,0.9318886894075401,25.0,30,5,40,1.625,0.15,0.85,1.55,56.423,69.602,10.811,91.22399999999999,5148.225,996.1500000000011,2823.15,4650.15,8.935,5.37,5.81,6.25,1.545,0.19,0.82,1.45,32,0.68,0.36,0.25,0.86,6,6.1,5.595,1.83,2.34,6.51,0.22786753628839299,8.0,8,4,6,1121.0,962,640,801,15.0,22,4,13,877.5,537,573,609,58.65,83.5,16.9,50.2,518.8,921.2,58.2,489.7,1,1.625,0.15,0.85,1.55,3414.725,2579.15,2125.15,2352.15,5.0,2.0,3.0,4.0,5.0,2,3,4,1.0,2,0,2,4.0,4,2,3,1.0,2,0,1,3.0,2,2,2,0.4882875777608421,4.5,1,2,5,0,11.95,11.9,3.0,17.9,30.72,191,1.155,1.77,0.27,1.02,38.35,31.3,22.7,27.0,0.683602608865179,10.2398672989567
697,697,287.24893072598996,195.132625218112,False,2.7560000000000002,2.6919999999999997,1.41,2.051,4.5,3,3,3,0.6549471144182779,6.34625,5.6879,3.5023,4.5951,9,2.915,1.77,1.9,2.03,95.5,97,47,72,6.29,4.58,4.0,4.29,2.84,2.48,1.6,2.04,2.175,1.17,0.795,2.76,0.959322378716745,25.5,31,5,41,1.575,0.25,0.85,1.45,57.26419,71.28438,10.811,92.90638,5330.725,631.150000000001,2823.15,5015.15,9.595,4.05,5.81,7.57,1.49,0.3,0.82,1.34,32,0.64,0.28,0.25,0.78,6,6.92,6.625,3.89,2.34,8.57,0.291087606408124,8.0,8,4,6,1127.0,950,652,801,15.5,21,5,13,936.0,420,573,726,63.4,74.0,26.4,50.2,830.7,297.4,489.7,682.0,1,1.575,0.25,0.85,1.45,3722.725,1963.15,2352.15,2741.15,5.5,1.0,3.0,5.0,5.5,1,3,5,2.0,4,0,4,3.5,5,1,3,1.0,2,0,1,2.5,3,1,2,0.436631409612185,4.5,1,2,5,0,10.85,9.7,3.0,15.7,27.46,191,1.15,1.78,0.26,1.02,53.85,0.29999999999999705,27.0,53.7,0.873262819224371,9.16104501861831
