,material_id,formula,nsites,point_group,space_group,volume,structure,eij_max,v_max,piezoelectric_tensor
49,mp-570213,LiMgBi,3.0,-43m,216.0,80.3345007275,"Full Formula (Li1 Mg1 Bi1)
Reduced Formula: LiMgBi
abc   :   4.843274   4.843274   4.843274
angles:  60.000002  59.999998  59.999999
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Li    0     0     0
  1  Mg    0.5   0.5   0.5
  2  Bi    0.25  0.25  0.25",0.015918,"[1.0, 1.0, 1.0]","[[0.      0.      0.      0.02757 0.      0.     ]
 [0.      0.      0.      0.      0.02757 0.     ]
 [0.      0.      0.      0.      0.      0.02757]]"
50,mp-12558,LiMgAs,3.0,-43m,216.0,59.9678425179,"Full Formula (Li1 Mg1 As1)
Reduced Formula: LiMgAs
abc   :   4.393505   4.393506   4.393505
angles:  59.999996  59.999995  59.999994
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Li    0     0     0
  1  Mg    0.5   0.5   0.5
  2  As    0.25  0.25  0.25",0.067619,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -0.11712  0.       0.     ]
 [ 0.       0.       0.       0.      -0.11712  0.     ]
 [ 0.       0.       0.       0.       0.      -0.11712]]"
51,mp-31455,VSbRu,3.0,-43m,216.0,55.2136727938,"Full Formula (V1 Sb1 Ru1)
Reduced Formula: VSbRu
abc   :   4.274191   4.274191   4.274191
angles:  60.000004  60.000006  59.999998
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  V     0     0     0
  1  Ru    0.25  0.25  0.25
  2  Sb    0.5   0.5   0.5",1.238672,"[1.0, 1.0, 1.0]","[[0.         0.         0.         2.14544333 0.         0.        ]
 [0.         0.         0.         0.         2.14544333 0.        ]
 [0.         0.         0.         0.         0.         2.14544333]]"
52,mp-31451,ZrCoBi,3.0,-43m,216.0,60.6512466548,"Full Formula (Zr1 Co1 Bi1)
Reduced Formula: ZrCoBi
abc   :   4.410132   4.410132   4.410132
angles:  60.000001  59.999998  60.000006
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Co    0.25  0.25  0.25
  1  Zr    0     0     0
  2  Bi    0.5   0.5   0.5",0.39564699999999997,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -0.68528  0.       0.     ]
 [ 0.       0.       0.       0.      -0.68528  0.     ]
 [ 0.       0.       0.       0.       0.      -0.68528]]"
53,mp-31454,TaSbRu,3.0,-43m,216.0,59.3955927884,"Full Formula (Ta1 Sb1 Ru1)
Reduced Formula: TaSbRu
abc   :   4.379486   4.379486   4.379485
angles:  59.999999  59.999999  59.999994
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Ru    0.25  0.25  0.25
  1  Sb    0.5   0.5   0.5
  2  Ta    0     0     0",0.670725,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -1.16173  0.       0.     ]
 [ 0.       0.       0.       0.      -1.16173  0.     ]
 [ 0.       0.       0.       0.       0.      -1.16173]]"
54,mp-16314,TmSbPt,3.0,-43m,216.0,70.6694287077,"Full Formula (Tm1 Sb1 Pt1)
Reduced Formula: TmSbPt
abc   :   4.640686   4.640686   4.640686
angles:  59.999999  60.000000  59.999995
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Sb    0     0     0
  1  Tm    0.5   0.5   0.5
  2  Pt    0.25  0.25  0.25",0.29222,"[1.0, 1.0, 1.0]","[[0.      0.      0.      0.50614 0.      0.     ]
 [0.      0.      0.      0.      0.50614 0.     ]
 [0.      0.      0.      0.      0.      0.50614]]"
55,mp-16327,DySbPt,3.0,-43m,216.0,72.3752279917,"Full Formula (Dy1 Sb1 Pt1)
Reduced Formula: DySbPt
abc   :   4.677728   4.677728   4.677728
angles:  60.000001  59.999998  59.999997
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Sb    0     0     0
  1  Dy    0.5   0.5   0.5
  2  Pt    0.25  0.25  0.25",0.20077899999999999,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -0.34776  0.       0.     ]
 [ 0.       0.       0.       0.      -0.34776  0.     ]
 [ 0.       0.       0.       0.       0.      -0.34776]]"
56,mp-16329,ErSbPt,3.0,-43m,216.0,71.2695409671,"Full Formula (Er1 Sb1 Pt1)
Reduced Formula: ErSbPt
abc   :   4.653785   4.653786   4.653785
angles:  59.999997  59.999994  59.999999
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Sb    0     0     0
  1  Er    0.5   0.5   0.5
  2  Pt    0.25  0.25  0.25",0.203926,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -0.35321  0.       0.     ]
 [ 0.       0.       0.       0.      -0.35321  0.     ]
 [ 0.       0.       0.       0.       0.      -0.35321]]"
57,mp-7173,ScSbPt,3.0,-43m,216.0,65.3123990524,"Full Formula (Sc1 Sb1 Pt1)
Reduced Formula: ScSbPt
abc   :   4.520330   4.520331   4.520331
angles:  60.000006  60.000002  60.000005
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Sc    0.5   0.5   0.5
  1  Sb    0     0     0
  2  Pt    0.25  0.25  0.25",0.15895,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -0.27531  0.       0.     ]
 [ 0.       0.       0.       0.      -0.27531  0.     ]
 [ 0.       0.       0.       0.       0.      -0.27531]]"
58,mp-567636,VFeSb,3.0,-43m,216.0,48.5076125789,"Full Formula (V1 Fe1 Sb1)
Reduced Formula: VFeSb
abc   :   4.093627   4.093628   4.093627
angles:  59.999997  59.999994  60.000003
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  V     0     0     0
  1  Fe    0.25  0.25  0.25
  2  Sb    0.5   0.5   0.5",2.125692,"[1.0, 1.0, 1.0]","[[ 0.          0.          0.         -3.68180667  0.          0.        ]
 [ 0.          0.          0.          0.         -3.68180667  0.        ]
 [ 0.          0.          0.          0.          0.         -3.68180667]]"
59,mp-16376,HoSbPt,3.0,-43m,216.0,71.7544396817,"Full Formula (Ho1 Sb1 Pt1)
Reduced Formula: HoSbPt
abc   :   4.664316   4.664316   4.664316
angles:  60.000000  59.999999  60.000000
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Sb    0     0     0
  1  Ho    0.5   0.5   0.5
  2  Pt    0.25  0.25  0.25",0.199215,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -0.34505  0.       0.     ]
 [ 0.       0.       0.       0.      -0.34505  0.     ]
 [ 0.       0.       0.       0.       0.      -0.34505]]"
60,mp-567422,GdNiBi,3.0,-43m,216.0,69.6390147559,"Full Formula (Gd1 Ni1 Bi1)
Reduced Formula: GdNiBi
abc   :   4.618021   4.618021   4.618020
angles:  60.000004  60.000008  60.000001
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Gd    0.5   0.5   0.5
  1  Ni    0.25  0.25  0.25
  2  Bi    0     0     0",0.09174299999999999,"[1.0, 1.0, 1.0]","[[0.         0.         0.         0.15890333 0.         0.        ]
 [0.         0.         0.         0.         0.15890333 0.        ]
 [0.         0.         0.         0.         0.         0.15890333]]"
61,mp-568269,TmNiBi,3.0,-43m,216.0,66.3601475604,"Full Formula (Tm1 Ni1 Bi1)
Reduced Formula: TmNiBi
abc   :   4.544375   4.544374   4.544374
angles:  60.000001  60.000004  60.000000
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Tm    0.5   0.5   0.5
  1  Ni    0.25  0.25  0.25
  2  Bi    0     0     0",0.166302,"[1.0, 1.0, 1.0]","[[0.         0.         0.         0.28804333 0.         0.        ]
 [0.         0.         0.         0.         0.28804333 0.        ]
 [0.         0.         0.         0.         0.         0.28804333]]"
62,mp-11390,LiGaSi,3.0,-43m,216.0,50.9976140897,"Full Formula (Li1 Ga1 Si1)
Reduced Formula: LiGaSi
abc   :   4.162507   4.162507   4.162507
angles:  60.000007  60.000007  60.000009
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Li    0     0     0
  1  Si    0.5   0.5   0.5
  2  Ga    0.25  0.25  0.25",0.063584,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -0.11013  0.       0.     ]
 [ 0.       0.       0.       0.      -0.11013  0.     ]
 [ 0.       0.       0.       0.       0.      -0.11013]]"
63,mp-11520,YNiSb,3.0,-43m,216.0,64.4224646622,"Full Formula (Y1 Ni1 Sb1)
Reduced Formula: YNiSb
abc   :   4.499705   4.499705   4.499706
angles:  59.999996  59.999996  59.999998
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Ni    0.25  0.25  0.25
  1  Y     0.5   0.5   0.5
  2  Sb    0     0     0",0.232449,"[1.0, 1.0, 1.0]","[[ 0.          0.          0.         -0.40261333  0.          0.        ]
 [ 0.          0.          0.          0.         -0.40261333  0.        ]
 [ 0.          0.          0.          0.          0.         -0.40261333]]"
64,mp-30847,TiSnPt,3.0,-43m,216.0,60.5041180354,"Full Formula (Ti1 Sn1 Pt1)
Reduced Formula: TiSnPt
abc   :   4.406562   4.406563   4.406563
angles:  60.000008  60.000002  60.000007
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Ti    0     0     0
  1  Sn    0.5   0.5   0.5
  2  Pt    0.25  0.25  0.25",0.092503,"[1.0, 1.0, 1.0]","[[0.      0.      0.      0.16022 0.      0.     ]
 [0.      0.      0.      0.      0.16022 0.     ]
 [0.      0.      0.      0.      0.      0.16022]]"
65,mp-19886,ThSnPt,3.0,-43m,216.0,79.3111706147,"Full Formula (Th1 Sn1 Pt1)
Reduced Formula: ThSnPt
abc   :   4.822620   4.822620   4.822621
angles:  60.000002  60.000003  59.999997
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Sn    0.5   0.5   0.5
  1  Pt    0.25  0.25  0.25
  2  Th    0     0     0",0.28273200000000004,"[1.0, 1.0, 1.0]","[[0.         0.         0.         0.48970667 0.         0.        ]
 [0.         0.         0.         0.         0.48970667 0.        ]
 [0.         0.         0.         0.         0.         0.48970667]]"
66,mp-35208,NdOF,3.0,-43m,216.0,45.1962279979,"Full Formula (Nd1 O1 F1)
Reduced Formula: NdOF
abc   :   3.998272   3.998273   3.998273
angles:  60.000003  60.000005  60.000006
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  F     0.75  0.75  0.75
  1  Nd    0     0     0
  2  O     0.25  0.25  0.25",0.558571,"[1.0, 1.0, 1.0]","[[ 0.          0.          0.         -0.96747333  0.          0.        ]
 [ 0.          0.          0.          0.         -0.96747333  0.        ]
 [ 0.          0.          0.          0.          0.         -0.96747333]]"
67,mp-35555,LaOF,3.0,-43m,216.0,47.958072637,"Full Formula (La1 O1 F1)
Reduced Formula: LaOF
abc   :   4.078110   4.078110   4.078109
angles:  60.000002  60.000007  60.000013
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  F     0.75  0.75  0.75
  1  La    0     0     0
  2  O     0.25  0.25  0.25",0.752663,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -1.30365  0.       0.     ]
 [ 0.       0.       0.       0.      -1.30365  0.     ]
 [ 0.       0.       0.       0.       0.      -1.30365]]"
68,mp-36033,PrOF,3.0,-43m,216.0,46.4549702997,"Full Formula (Pr1 O1 F1)
Reduced Formula: PrOF
abc   :   4.035052   4.035051   4.035051
angles:  60.000008  60.000011  60.000008
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  F     0.75  0.75  0.75
  1  O     0.25  0.25  0.25
  2  Pr    0     0     0",0.565228,"[1.0, 1.0, 1.0]","[[ 0.          0.          0.         -0.97900333  0.          0.        ]
 [ 0.          0.          0.          0.         -0.97900333  0.        ]
 [ 0.          0.          0.          0.          0.         -0.97900333]]"
69,mp-36111,LiMgP,3.0,-43m,216.0,54.4434705742,"Full Formula (Li1 Mg1 P1)
Reduced Formula: LiMgP
abc   :   4.254223   4.254223   4.254223
angles:  60.000000  60.000010  60.000005
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Li    0.75  0.75  0.75
  1  Mg    0.25  0.25  0.25
  2  P     0     0     0",0.09783,"[1.0, 1.0, 1.0]","[[0.         0.         0.         0.16944667 0.         0.        ]
 [0.         0.         0.         0.         0.16944667 0.        ]
 [0.         0.         0.         0.         0.         0.16944667]]"
70,mp-36526,AcOF,3.0,-43m,216.0,53.3503106714,"Full Formula (Ac1 O1 F1)
Reduced Formula: AcOF
abc   :   4.225557   4.225557   4.225557
angles:  59.999998  59.999995  59.999989
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Ac    0     0     0
  1  F     0.75  0.75  0.75
  2  O     0.25  0.25  0.25",0.48814799999999997,"[1.0, 1.0, 1.0]","[[ 0.          0.          0.         -0.84549667  0.          0.        ]
 [ 0.          0.          0.          0.         -0.84549667  0.        ]
 [ 0.          0.          0.          0.          0.         -0.84549667]]"
71,mp-37381,SmOF,3.0,-43m,216.0,43.1745158771,"Full Formula (Sm1 O1 F1)
Reduced Formula: SmOF
abc   :   3.937744   3.937744   3.937744
angles:  60.000000  60.000004  59.999998
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  F     0.75  0.75  0.75
  1  O     0.25  0.25  0.25
  2  Sm    0     0     0",0.541179,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -0.93735  0.       0.     ]
 [ 0.       0.       0.       0.      -0.93735  0.     ]
 [ 0.       0.       0.       0.       0.      -0.93735]]"
72,mp-37906,LiMgN,3.0,-43m,216.0,31.4712667964,"Full Formula (Li1 Mg1 N1)
Reduced Formula: LiMgN
abc   :   3.543859   3.543859   3.543859
angles:  60.000006  60.000009  60.000008
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Li    0.75  0.75  0.75
  1  Mg    0.25  0.25  0.25
  2  N     0     0     0",0.23661,"[1.0, 1.0, 1.0]","[[0.      0.      0.      0.40982 0.      0.     ]
 [0.      0.      0.      0.      0.40982 0.     ]
 [0.      0.      0.      0.      0.      0.40982]]"
73,mp-38194,YOF,3.0,-43m,216.0,40.261107857199995,"Full Formula (Y1 O1 F1)
Reduced Formula: YOF
abc   :   3.847101   3.847101   3.847101
angles:  59.999982  59.999989  59.999992
Sites (3)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  F     0.75  0.75  0.75
  1  O     0.25  0.25  0.25
  2  Y     0     0     0",0.517976,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -0.89716  0.       0.     ]
 [ 0.       0.       0.       0.      -0.89716  0.     ]
 [ 0.       0.       0.       0.       0.      -0.89716]]"
74,mp-15988,Li2CuSb,4.0,-43m,216.0,63.5200920813,"Full Formula (Li2 Cu1 Sb1)
Reduced Formula: Li2CuSb
abc   :   4.478597   4.478598   4.478598
angles:  60.000001  59.999996  59.999998
Sites (4)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Li    0.25  0.25  0.25
  1  Li    0.5   0.5   0.5
  2  Cu    0     0     0
  3  Sb    0.75  0.75  0.75",0.32809099999999997,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -0.56827  0.       0.     ]
 [ 0.       0.       0.       0.      -0.56827  0.     ]
 [ 0.       0.       0.       0.       0.      -0.56827]]"
75,mp-567347,Li2AgSn,4.0,-43m,216.0,71.729938592,"Full Formula (Li2 Ag1 Sn1)
Reduced Formula: Li2AgSn
abc   :   4.663785   4.663784   4.663785
angles:  60.000001  60.000004  60.000008
Sites (4)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Li    0.25  0.25  0.25
  1  Li    0.5   0.5   0.5
  2  Ag    0.75  0.75  0.75
  3  Sn    0     0     0",0.119379,"[1.0, 1.0, 1.0]","[[ 0.       0.       0.      -0.20677  0.       0.     ]
 [ 0.       0.       0.       0.      -0.20677  0.     ]
 [ 0.       0.       0.       0.       0.      -0.20677]]"
76,mp-672234,N2,4.0,23,198.0,173.526210051,"Full Formula (N4)
Reduced Formula: N2
abc   :   5.577698   5.577698   5.577698
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  N     0.471208  0.971208  0.528792
  1  N     0.971208  0.528792  0.471208
  2  N     0.028792  0.028792  0.028792
  3  N     0.528792  0.471208  0.971208",6e-06,"[1.0, 1.0, 1.0]","[[ 0.e+00  0.e+00  0.e+00 -1.e-05  0.e+00  0.e+00]
 [ 0.e+00  0.e+00  0.e+00  0.e+00 -1.e-05  0.e+00]
 [ 0.e+00  0.e+00  0.e+00  0.e+00  0.e+00 -1.e-05]]"
77,mp-1818,SiF4,5.0,-43m,217.0,87.5788835315,"Full Formula (Si1 F4)
Reduced Formula: SiF4
abc   :   4.845521   4.845520   4.845520
angles: 109.471215 109.471213 109.471224
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  F     1         1         0.673407
  1  F     0.326593  0.326593  0.326593
  2  F     0.673407  0         1
  3  F     0         0.673407  1
  4  Si    0         0         0",0.046294,"[1.0, 1.0, 1.0]","[[0.         0.         0.         0.08018333 0.         0.        ]
 [0.         0.         0.         0.         0.08018333 0.        ]
 [0.         0.         0.         0.         0.         0.08018333]]"
78,mp-9816,GeF4,5.0,-43m,217.0,90.6071880785,"Full Formula (Ge1 F4)
Reduced Formula: GeF4
abc   :   4.900738   4.900738   4.900738
angles: 109.471216 109.471217 109.471223
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  F     0         0         0.650371
  1  F     0.349629  0.349629  0.349629
  2  F     0.650371  0         0
  3  F     0         0.650371  0
  4  Ge    0         0         0",0.070637,"[1.0, 1.0, 1.0]","[[0.         0.         0.         0.12234667 0.         0.        ]
 [0.         0.         0.         0.         0.12234667 0.        ]
 [0.         0.         0.         0.         0.         0.12234667]]"
79,mp-546633,KClO4,6.0,-43m,216.0,111.005853822,"Full Formula (K1 Cl1 O4)
Reduced Formula: KClO4
abc   :   5.394458   5.394602   5.394458
angles:  60.000884  60.000002  60.000883
Sites (6)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.667339  0.11089   0.110886
  1  O     0.110886  0.11089   0.667339
  2  O     0.110886  0.11089   0.110886
  3  K     0.500002  0.499993  0.500002
  4  O     0.110887  0.66734   0.110887
  5  Cl    1e-06     0.999997  1e-06",0.049192,"[1.0, 1.0, 1.0]","[[ 0.          0.          0.         -0.08520333  0.          0.        ]
 [ 0.          0.          0.          0.         -0.08520333  0.        ]
 [ 0.          0.          0.          0.          0.         -0.08520333]]"
80,mp-550759,RbClO4,6.0,-43m,216.0,117.588221066,"Full Formula (Rb1 Cl1 O4)
Reduced Formula: RbClO4
abc   :   5.501728   5.496510   5.501727
angles:  59.968592  59.999999  59.968592
Sites (6)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.673763  0.108864  0.108687
  1  O     0.108687  0.108864  0.673763
  2  O     0.108687  0.108864  0.108687
  3  Rb    0.500105  0.499686  0.500105
  4  O     0.10886   0.67342   0.10886
  5  Cl    0.999899  0.000302  0.999899",0.019166,"[1.0, 1.0, 1.0]","[[ 0.          0.          0.         -0.03319667  0.          0.        ]
 [ 0.          0.          0.          0.         -0.03319667  0.        ]
 [ 0.          0.          0.          0.          0.         -0.03319667]]"
81,mp-30530,TlClO4,6.0,-43m,216.0,117.984344669,"Full Formula (Tl1 Cl1 O4)
Reduced Formula: TlClO4
abc   :   5.505285   5.505284   5.505285
angles:  60.000003  60.000006  60.000001
Sites (6)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.108797  0.673609  0.108797
  1  O     0.673609  0.108797  0.108797
  2  O     0.108797  0.108797  0.108797
  3  O     0.108797  0.108797  0.673609
  4  Cl    0         0         0
  5  Tl    0.5       0.5       0.5",0.117523,"[1.0, 1.0, 1.0]","[[ 0.          0.          0.         -0.20355667  0.          0.        ]
 [ 0.          0.          0.          0.         -0.20355667  0.        ]
 [ 0.          0.          0.          0.          0.         -0.20355667]]"
